"8.219.114.201	2053	2053	TRUE	SIN	Asia Pacific	Singapore	238 ms	5251 kB/s"
"8.219.191.40	8443	8443	TRUE	SIN	Asia Pacific	Singapore	215 ms	5241 kB/s"
"8.217.164.10	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	62 ms	5239 kB/s"
"8.219.153.237	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	288 ms	5226 kB/s"
"47.236.117.48	2053	2053	TRUE	SIN	Asia Pacific	Singapore	222 ms	5218 kB/s"
"47.242.232.14	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	66 ms	5206 kB/s"
"8.219.193.202	8443	8443	TRUE	SIN	Asia Pacific	Singapore	212 ms	5202 kB/s"
"47.245.84.124	2053	2053	TRUE	SIN	Asia Pacific	Singapore	278 ms	5193 kB/s"
"8.222.156.242	2096	2096	TRUE	SIN	Asia Pacific	Singapore	226 ms	5186 kB/s"
"8.219.111.175	2053	2053	TRUE	SIN	Asia Pacific	Singapore	220 ms	5163 kB/s"
"8.219.51.211	8443	8443	TRUE	SIN	Asia Pacific	Singapore	214 ms	5151 kB/s"
"8.219.106.156	2096	2096	TRUE	SIN	Asia Pacific	Singapore	237 ms	5148 kB/s"
"8.219.4.122	8443	8443	TRUE	SIN	Asia Pacific	Singapore	237 ms	5143 kB/s"
"47.76.159.146	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	57 ms	5142 kB/s"
"8.222.191.138	2087	2087	TRUE	SIN	Asia Pacific	Singapore	231 ms	5138 kB/s"
"8.219.201.245	2053	2053	TRUE	SIN	Asia Pacific	Singapore	220 ms	5126 kB/s"
"8.222.134.170	2096	2096	TRUE	SIN	Asia Pacific	Singapore	222 ms	5118 kB/s"
"47.237.82.15	2087	2087	TRUE	SIN	Asia Pacific	Singapore	243 ms	5113 kB/s"
"47.242.54.157	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	59 ms	5113 kB/s"
"8.219.240.160	8443	8443	TRUE	SIN	Asia Pacific	Singapore	227 ms	5103 kB/s"
"8.210.48.107	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	68 ms	5103 kB/s"
"8.219.193.202	2096	2096	TRUE	SIN	Asia Pacific	Singapore	254 ms	5100 kB/s"
"8.222.162.45	2087	2087	TRUE	SIN	Asia Pacific	Singapore	221 ms	5071 kB/s"
"47.236.145.85	2096	2096	TRUE	SIN	Asia Pacific	Singapore	225 ms	5064 kB/s"
"8.219.153.237	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	303 ms	5020 kB/s"
"47.242.232.14	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	68 ms	5007 kB/s"
"47.236.80.110	2096	2096	TRUE	SIN	Asia Pacific	Singapore	220 ms	5006 kB/s"
"47.242.174.27	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	62 ms	4987 kB/s"
"8.217.250.222	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	63 ms	4984 kB/s"
"8.219.177.205	8443	8443	TRUE	SIN	Asia Pacific	Singapore	218 ms	4966 kB/s"
"47.236.180.24	2087	2087	TRUE	SIN	Asia Pacific	Singapore	218 ms	4959 kB/s"
"47.236.5.223	2087	2087	TRUE	SIN	Asia Pacific	Singapore	221 ms	4955 kB/s"
"8.219.114.201	2096	2096	TRUE	SIN	Asia Pacific	Singapore	214 ms	4950 kB/s"
"8.210.119.11	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	70 ms	4946 kB/s"
"8.217.248.220	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	66 ms	4936 kB/s"
"47.245.102.52	2053	2053	TRUE	SIN	Asia Pacific	Singapore	238 ms	4936 kB/s"
"8.222.184.198	2083	2083	TRUE	SIN	Asia Pacific	Singapore	217 ms	4914 kB/s"
"8.219.77.222	2096	2096	TRUE	SIN	Asia Pacific	Singapore	213 ms	4914 kB/s"
"8.219.66.156	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	276 ms	4897 kB/s"
"47.245.105.224	8443	8443	TRUE	SIN	Asia Pacific	Singapore	238 ms	4896 kB/s"
"47.236.125.62	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	318 ms	4896 kB/s"
"8.219.161.129	2083	2083	TRUE	SIN	Asia Pacific	Singapore	208 ms	4895 kB/s"
